Lp,V,GTT,GTn,GGn,Ts,Tp,T48,T1,T2,P48,P1,P2,Pexh,TIC,mf,decay_coeff_comp,decay_coeff_turbine,T1_P1_ratio,T2_P2_ratio,T48_P48_ratio,Propeller_Torque_Diff,Power_Proxy_kW
4.161,12.0,21902.646799999995,1844.7993999999999,7662.629400000001,170.4536,170.4536,727.2388,288.0,628.7679999999999,2.0334000000000003,0.998,10.6514,1.0257999999999998,29.5032,0.6012,0.95,0.986,288.57715430861725,59.03148881837128,357.6467001081931,0.0,4231305.344138937
5.14,15.0,11676.0542,1517.5813999999998,7406.3464,76.5506,76.5506,649.995,288.0,599.9552,1.5514,0.998,8.358,1.0211999999999999,16.3548,0.341,0.95,0.986,288.57715430861725,71.78214883943527,418.9731855098621,0.0,1855567.3206539783
6.175,18.0,16170.1576,1704.0396,7828.5698,123.9982,123.9982,674.3696,288.0,618.5562,1.784,0.998,9.55,1.0234,22.3488,0.41500000000000004,0.95,0.986,288.57715430861725,64.77028272251309,378.009865470852,0.0,2885509.8008413794
7.148,21.0,22703.653599999998,1968.786,8287.5438,185.5856,185.5856,720.1424,288.0,642.7238,2.1144,0.998,11.2332,1.0266,27.2108,0.5388,0.95,0.986,288.57715430861725,57.21644767296941,340.58948164964056,0.0,4680830.148718745
8.206,24.0,31227.093799999995,2308.9590000000003,8723.9928,261.1098,261.1098,788.9032,288.0,673.5334,2.55,0.998,13.4142,1.0308,36.9436,0.7314,0.95,0.986,288.57715430861725,50.2104784482116,309.37380392156865,0.0,7550512.085123948
9.3,27.0,42836.377,2711.5504,9118.4244,367.31800000000004,367.31800000000004,879.7668,288.0,708.6314,3.1158,0.998,16.134999999999998,1.0362,51.693799999999996,1.0234,0.95,0.986,288.57715430861725,43.918896808180975,282.35663393029074,0.0,12163513.212596713
1.138,3.0,40000.031800000004,2599.3704000000002,8762.2536,333.945,333.945,870.0534,288.0,696.097,2.9676,0.998,15.370000000000001,1.0348,48.8194,0.9880000000000001,0.95,0.987,288.57715430861725,45.2893298633702,293.18418924383343,0.0,10888225.926264415
2.088,6.0,35258.723000000005,2408.2694,8363.107399999999,289.424,289.424,834.1294,288.0,676.5522,2.7278,0.998,14.134400000000003,1.0326,46.144999999999996,0.9028,0.95,0.987,288.57715430861725,47.86564693230699,305.7883275899993,0.0,8892016.592383197
3.144,9.0,29139.2586,2150.0063999999998,7964.0986,235.0716,235.0716,784.6802,288.0,654.0995999999999,2.4138,0.998,12.533600000000002,1.0295999999999998,39.6828,0.7748,0.95,0.987,288.57715430861725,52.18768749601071,325.0808683403761,0.0,6560649.982983505
4.161,12.0,21884.8286,1841.9752,7662.962799999999,170.2354,170.2354,726.6862,288.0,628.483,2.0316,0.998,10.6336,1.0257999999999998,30.927200000000006,0.6013999999999999,0.95,0.987,288.57715430861725,59.10350210653024,357.6915731443197,0.0,4221390.6727541555
5.14,15.0,11658.1786,1514.7562,7406.7132,76.33720000000001,76.33720000000001,649.4244,288.0,599.6611999999999,1.5498,0.998,8.3432,1.0211999999999999,17.7886,0.34140000000000004,0.95,0.987,288.57715430861725,71.87424489404545,419.0375532326752,0.0,1849277.3951378227
6.175,18.0,16126.112799999999,1703.5252,7830.073600000001,123.9038,123.9038,672.418,288.0,618.213,1.7824000000000002,0.998,9.5322,1.0234,22.4896,0.413,0.95,0.987,288.57715430861725,64.85522754453326,377.254263913824,0.0,2876781.4767127894
7.148,21.0,22703.658199999998,1968.7851999999998,8288.9588,185.58960000000002,185.58960000000002,719.1836,288.0,642.5474,2.114,0.998,11.2214,1.0266000000000002,27.1538,0.5376000000000001,0.95,0.987,288.57715430861725,57.260894362557266,340.2003784295175,0.0,4680829.195087147
8.206,24.0,31227.0608,2308.9576,8724.960000000001,261.1194,261.1194,787.9037999999999,288.0,673.355,2.5498000000000003,0.998,13.3994,1.0308,36.874399999999994,0.7300000000000001,0.95,0.987,288.57715430861725,50.2526232517874,309.0061181269119,0.0,7550499.5278082285
9.3,27.0,42836.560600000004,2711.5476000000003,9119.136199999999,367.3714,367.3714,878.7678,288.0,708.4582,3.1154,0.998,16.1166,1.0361999999999998,51.61220000000001,1.0218,0.95,0.987,288.57715430861725,43.95829145105048,282.072221865571,0.0,12163552.786012448
1.138,3.0,39870.9582,2593.4478,8759.470000000001,333.6558,333.6558,867.1778,288.0,695.3720000000001,2.9619999999999997,0.998,15.326200000000004,1.0348,51.5886,0.9856,0.95,0.988,288.57715430861725,45.37145541621536,292.7676569885213,0.0,10828362.8958121
2.088,6.0,35145.6354,2402.581,8360.779400000001,289.19019999999995,289.19019999999995,831.6807999999999,288.0,675.9141999999999,2.7228,0.998,14.095400000000001,1.0326,48.873599999999996,0.9007999999999999,0.95,0.988,288.57715430861725,47.95282148786128,305.4505655942412,0.0,8842560.819931302
3.144,9.0,29026.273000000005,2144.3182,7962.1878,234.83079999999995,234.83079999999995,782.2748,288.0,653.4658,2.409,0.998,12.496599999999999,1.0295999999999998,42.421,0.773,0.95,0.988,288.57715430861725,52.2914872845414,324.73009547530097,0.0,6517921.494499296
4.161,12.0,21771.8836,1836.2876,7661.3876,169.9876,169.9876,724.3088,288.0,627.8489999999999,2.0267999999999997,0.998,10.5992,1.0257999999999998,33.676,0.6,0.95,0.988,288.57715430861725,59.23550834025209,357.3656996250247,0.0,4186637.1544027813
5.14,15.0,11545.0374,1509.0701999999999,7405.1712,76.0336,76.0336,647.0283999999999,288.0,599.018,1.5452,0.998,8.312000000000001,1.0211999999999999,20.547,0.3402,0.95,0.988,288.57715430861725,72.06665062560154,418.7344033134869,0.0,1824456.046810302
6.175,18.0,16142.2778,1703.7572,7832.051399999999,123.94180000000001,123.94180000000001,671.8743999999999,288.0,618.114,1.783,0.998,9.526,1.0234,22.3942,0.4124,0.95,0.988,288.57715430861725,64.88704597942474,376.8224340998317,0.0,2880057.371751494
7.148,21.0,22703.7244,1968.7842,8290.3756,185.5854,185.5854,718.2275999999999,288.0,642.3718,2.1138,0.998,11.2098,1.0266,27.097400000000004,0.5366,0.95,0.988,288.57715430861725,57.30448357687024,339.7803008799319,0.0,4680840.4660592945
8.206,24.0,31227.092800000002,2308.9559999999997,8725.929399999999,261.13800000000003,261.13800000000003,786.9073999999999,288.0,673.1776,2.5494,0.998,13.385000000000002,1.0308,36.8056,0.7288,0.95,0.988,288.57715430861725,50.293432947329094,308.66376402290734,0.0,7550502.033049793
9.3,27.0,42836.69960000001,2711.5472,9119.8472,367.3804,367.3804,877.7716,288.0,708.2860000000001,3.1148,0.998,16.098599999999998,1.0362,51.531000000000006,1.0202,0.95,0.988,288.57715430861725,43.99674505857653,281.8067291639913,0.0,12163590.461084465
1.138,3.0,39487.606400000004,2589.2302,8757.5502,333.4402,333.4402,857.1062,288.0,693.7497999999999,2.9495999999999998,0.998,15.242799999999999,1.0348,53.037200000000006,0.9742000000000001,0.95,0.989,288.57715430861725,45.513278400293906,290.58387577976674,0.0,10706809.878718723
2.088,6.0,34701.084,2397.7442,8358.776600000001,288.8574,288.8574,820.1952000000001,288.0,674.0613999999999,2.7084,0.998,14.0024,1.0326,50.5164,0.8880000000000001,0.95,0.989,288.57715430861725,48.138990458778494,302.83385024368636,0.0,8713136.318431426
3.144,9.0,28581.811200000004,2139.482,7960.6036,234.49899999999997,234.49899999999997,770.8322000000001,288.0,651.617,2.3947999999999996,0.998,12.405600000000002,1.0295999999999998,44.07300000000001,0.7604000000000001,0.95,0.989,288.57715430861725,52.52603662861932,321.8774845498581,0.0,6403641.361664622
4.161,12.0,21327.4584,1831.452,7660.138800000001,169.63619999999997,169.63619999999997,712.8942000000001,288.0,625.9997999999999,2.0128,0.998,10.5108,1.0257999999999998,35.3386,0.5875999999999999,0.95,0.989,288.57715430861725,59.557769151729644,354.18034578696347,0.0,4090376.2902129493
5.14,15.0,11100.4936,1504.2338,7403.9568,75.702,75.702,635.5954,288.0,597.1596,1.5312,0.998,8.2268,1.0211999999999999,22.2194,0.3278,0.95,0.989,288.57715430861725,72.58710555744638,415.09626436781616,0.0,1748582.9998341596
6.175,18.0,16081.257199999998,1703.136,7833.491599999999,123.8434,123.8434,669.4926,288.0,617.698,1.7806000000000002,0.998,9.5058,1.0234,22.5338,0.4098,0.95,0.989,288.57715430861725,64.98116939131897,375.9926990901943,0.0,2868124.1405914277
7.148,21.0,22703.7612,1968.7830000000001,8291.793,185.5812,185.5812,717.2740000000001,288.0,642.1966,2.1134,0.998,11.1986,1.0266000000000002,27.0408,0.5354,0.95,0.989,288.57715430861725,57.3461504116586,339.39339453014105,0.0,4680845.200098574
8.206,24.0,31227.072400000005,2308.9544,8726.8978,261.1346,261.1346,785.9136000000001,288.0,673.0008,2.5488,0.998,13.371,1.0308,36.7368,0.7272000000000001,0.95,0.989,288.57715430861725,50.332869643257794,308.346516007533,0.0,7550491.8683201345
9.3,27.0,42836.718799999995,2711.5464,9120.555400000001,367.3836,367.3836,876.7774,288.0,708.1144,3.1138000000000003,0.998,16.0808,1.0361999999999998,51.4498,1.0184000000000002,0.95,0.989,288.57715430861725,44.03477438933387,281.5779433489626,0.0,12163592.324293027
1.138,3.0,39252.21200000001,2588.3078,8757.764,333.381,333.381,849.8002,288.0,692.6028,2.9414000000000002,0.998,15.183399999999997,1.0348,53.010000000000005,0.9654,0.95,0.99,288.57715430861725,45.61579092956783,288.9101108315768,0.0,10639192.696242772
2.088,6.0,34414.6482,2396.4262,8359.0488,288.72339999999997,288.72339999999997,811.7095999999999,288.0,672.7394,2.6988,0.998,13.935599999999999,1.0326,50.6572,0.8778,0.95,0.99,288.57715430861725,48.27487872786246,300.766859344894,0.0,8636464.882174995
3.144,9.0,28295.4794,2138.1644000000006,7961.294199999999,234.3852,234.3852,762.3894,288.0,650.2987999999999,2.3852,0.998,12.3406,1.0295999999999998,44.2232,0.7504,0.95,0.99,288.57715430861725,52.695881885807815,319.6333221532785,0.0,6335585.683430593
4.161,12.0,21041.163,1830.1347999999998,7661.1648000000005,169.5212,169.5212,704.4788000000001,288.0,624.6809999999999,2.0032,0.998,10.4482,1.0257999999999998,35.4994,0.5778,0.95,0.99,288.57715430861725,59.78838460213242,351.6767172523962,0.0,4032565.5710797873
5.14,15.0,10814.2022,1502.9158000000002,7405.020600000001,75.57039999999999,75.57039999999999,627.1623999999999,288.0,595.8316,1.5219999999999998,0.998,8.1674,1.0211999999999999,22.39,0.3182,0.95,0.99,288.57715430861725,72.95242059896661,412.0646517739816,0.0,1701992.9379332827
6.175,18.0,16030.422,1702.7378,7835.073599999999,123.77620000000002,123.77620000000002,667.3474,288.0,617.3378,1.7788,0.998,9.487400000000001,1.0234,22.647000000000002,0.4074,0.95,0.99,288.57715430861725,65.06922866117165,375.16719136496516,0.0,2858389.1226877407
7.148,21.0,22703.8394,1968.7824,8293.211,185.593,185.593,716.3228,288.0,642.0216,2.113,0.998,11.187000000000001,1.0266,26.984199999999998,0.5342,0.95,0.99,288.57715430861725,57.38997050147492,339.0074775201136,0.0,4680859.896105311
8.206,24.0,31227.107200000006,2308.9532,8727.867199999999,261.12420000000003,261.12420000000003,784.9224,288.0,672.8242,2.5482,0.998,13.356799999999998,1.0308,36.668,0.726,0.95,0.99,288.57715430861725,50.37315824149498,308.03013892159174,0.0,7550496.35860736
9.3,27.0,42836.9686,2711.545,9121.266399999999,367.347,367.347,875.787,288.0,707.9432,3.1132,0.998,16.063200000000002,1.0362,51.368599999999994,1.017,0.95,0.99,288.57715430861725,44.07236416156183,281.3140819735321,0.0,12163656.975393679
1.138,3.0,39037.096399999995,2588.2122,8758.5074,333.34700000000004,333.34700000000004,842.6394,288.0,691.4902,2.9338,0.998,15.127199999999998,1.0348,52.787200000000006,0.9568,0.95,0.991,288.57715430861725,45.711711354381514,287.2177380871225,0.0,10580495.458516607
2.088,6.0,34200.087,2396.3384,8360.096000000001,288.6792,288.6792,804.6032,288.0,671.6358,2.6912,0.998,13.880799999999999,1.0326,50.4118,0.8694,0.95,0.991,288.57715430861725,48.385957581695585,298.97562425683714,0.0,8582305.620894263
3.144,9.0,28081.0,2138.0764,7962.7592,234.333,234.333,755.3255999999999,288.0,649.199,2.3777999999999997,0.998,12.2876,1.0295999999999998,43.9872,0.7421999999999999,0.95,0.991,288.57715430861725,52.83366971581106,317.65733030532425,0.0,6287303.242783309
4.161,12.0,20826.749000000003,1830.0474000000002,7662.9686,169.48780000000002,169.48780000000002,697.4428,288.0,623.5808,1.9959999999999998,0.998,10.3976,1.0257999999999998,35.274,0.5696,0.95,0.991,288.57715430861725,59.97353235362006,349.420240480962,0.0,3991282.2391254907
5.14,15.0,10599.605599999999,1502.8288,7406.860000000001,75.5636,75.5636,620.108,288.0,594.7221999999999,1.515,0.998,8.1196,1.0211999999999999,22.1742,0.3102,0.95,0.991,288.57715430861725,73.24525838711266,409.3122112211221,0.0,1668122.0885406535
6.175,18.0,16031.170799999998,1702.7432000000001,7836.902400000001,123.7596,123.7596,666.4394,288.0,617.1622,1.7788,0.998,9.477799999999998,1.0234,22.5696,0.4064,0.95,0.991,288.57715430861725,65.1166093397202,374.65673487744544,0.0,2858531.706842999
7.148,21.0,22703.938000000002,1968.7809999999997,8294.6308,185.58319999999998,185.58319999999998,715.3747999999999,288.0,641.8471999999999,2.113,0.998,11.1754,1.0266000000000002,26.9278,0.533,0.95,0.991,288.57715430861725,57.43393525063979,338.5588263132986,0.0,4680876.895936659
8.206,24.0,31227.159999999996,2308.9516,8728.838399999999,261.12399999999997,261.12399999999997,783.9348000000001,288.0,672.6484,2.5479999999999996,0.998,13.342400000000001,1.0308,36.5992,0.7245999999999999,0.95,0.991,288.57715430861725,50.414348243194624,307.6667189952905,0.0,7550503.893117603
9.3,27.0,42837.1556,2711.5438,9121.974400000001,367.371,367.371,874.7998,288.0,707.7728,3.1128,0.998,16.0452,1.0361999999999998,51.2876,1.0154,0.95,0.991,288.57715430861725,44.11118589983297,281.0330891801593,0.0,12163704.691403354
1.138,3.0,38858.701400000005,2588.7627999999995,8759.6584,333.3988,333.3988,835.9886,288.0,690.4975999999999,2.9273999999999996,0.998,15.076999999999998,1.0348,52.0542,0.9482000000000002,0.95,0.992,288.57715430861725,45.79807654042582,285.57375145180026,0.0,10534384.364313489
2.088,6.0,33951.0836,2396.5466,8361.3434,288.68359999999996,288.68359999999996,796.1926000000001,288.0,670.3810000000001,2.6826,0.998,13.819399999999998,1.0326,49.7646,0.859,0.95,0.992,288.57715430861725,48.51013792205162,296.79885186013576,0.0,8520559.942742482
3.144,9.0,27832.0614,2138.285,7964.4252,234.32960000000003,234.32960000000003,746.9570000000001,288.0,647.948,2.3692,0.998,12.2282,1.0295999999999998,43.3492,0.732,0.95,0.992,288.57715430861725,52.98801131810078,315.2781529630255,0.0,6232174.15835424
4.161,12.0,20577.8318,1830.2562000000003,7664.969599999999,169.4778,169.4778,689.1012,288.0,622.3292,1.9875999999999998,0.998,10.3406,1.0257999999999998,34.6466,0.5596,0.95,0.992,288.57715430861725,60.18308415372415,346.7001408734152,0.0,3944029.1645817636
5.14,15.0,10350.5114,1503.0376,7408.897200000001,75.5296,75.5296,611.7478,288.0,593.461,1.5068,0.998,8.0658,1.0211999999999999,21.556400000000004,0.3004,0.95,0.992,288.57715430861725,73.5774504698852,405.9913724449164,0.0,1629146.992567905
6.175,18.0,15960.6786,1702.399,7838.520399999999,123.7058,123.7058,663.7188,288.0,616.7156,1.7764,0.998,9.4558,1.0234,22.601,0.40360000000000007,0.95,0.992,288.57715430861725,65.22088030626705,373.6313893267282,0.0,2845386.8873630404
7.148,21.0,22703.940599999998,1968.7810000000002,8296.0476,185.5864,185.5864,714.428,288.0,641.673,2.1125999999999996,0.998,11.1638,1.0266,26.8718,0.532,0.95,0.992,288.57715430861725,57.47800927999427,338.1747609580612,0.0,4680877.431979346
8.206,24.0,31227.1168,2308.9512000000004,8729.806,261.10659999999996,261.10659999999996,782.9487999999999,288.0,672.4726,2.5473999999999997,0.998,13.328,1.0308,36.5312,0.7232000000000001,0.95,0.992,288.57715430861725,50.45562725090036,307.35212373400327,0.0,7550492.139628244
9.3,27.0,42837.129,2711.5440000000003,9122.6798,367.3328,367.3328,873.8136000000001,288.0,707.6024,3.1119999999999997,0.998,16.0272,1.0362,51.2072,1.0138,0.95,0.992,288.57715430861725,44.15009483877408,280.78843187660675,0.0,12163698.035453497
1.138,3.0,38615.4714,2591.5468,8762.1138,333.508,333.508,825.6371999999999,288.0,689.0358,2.9178,0.998,15.009800000000002,1.0348,50.000600000000006,0.9347999999999999,0.95,0.993,288.57715430861725,45.9057282575384,282.9656590581945,0.0,10479703.969921034
2.088,6.0,33716.422000000006,2399.3608,8364.126999999999,288.79019999999997,288.79019999999997,786.1114,288.0,668.9586,2.6734,0.998,13.7548,1.0326,47.671800000000005,0.8458,0.95,0.993,288.57715430861725,48.634556663855534,294.0493005161966,0.0,8471604.221171603
3.144,9.0,27597.502,2141.0991999999997,7967.628,234.44340000000003,234.44340000000003,736.918,288.0,646.5294,2.3602,0.998,12.165600000000001,1.0295999999999998,41.2656,0.719,0.95,0.993,288.57715430861725,53.14406194515683,312.2269299211931,0.0,6187784.505911814
4.161,12.0,20343.3172,1833.071,7668.5102,169.61020000000002,169.61020000000002,679.0894000000001,288.0,620.91,1.9788000000000001,0.998,10.2804,1.0257999999999998,32.57340000000001,0.5468,0.95,0.993,288.57715430861725,60.397455351931825,343.18243379826157,0.0,3905077.6640125774
5.14,15.0,10116.043399999999,1505.852,7412.4784,75.6866,75.6866,601.7188,288.0,592.0326000000001,1.498,0.998,8.008799999999999,1.0211999999999999,19.493000000000002,0.2878,0.95,0.993,288.57715430861725,73.92275996403959,401.6814419225634,0.0,1595223.6952285736
6.175,18.0,15969.4316,1702.4272,7840.373799999999,123.7094,123.7094,663.0316,288.0,616.5712,1.7764,0.998,9.4476,1.0234,22.5076,0.40259999999999996,0.95,0.993,288.57715430861725,65.26220415766967,373.24453951812654,0.0,2846994.4860254815
7.148,21.0,22704.014399999996,1968.7796000000003,8297.4668,185.574,185.574,713.4848,288.0,641.4992,2.1122,0.998,11.1524,1.0266000000000002,26.8156,0.5307999999999999,0.95,0.993,288.57715430861725,57.52117929772963,337.7922545213521,0.0,4680889.318762485
8.206,24.0,31227.1436,2308.9489999999996,8730.7754,261.09479999999996,261.09479999999996,781.9664,288.0,672.2973999999999,2.5468,0.998,13.3138,1.0308,36.4628,0.7218,0.95,0.993,288.57715430861725,50.49628205320794,307.03879378043035,0.0,7550491.4254579665
9.3,27.0,42837.3346,2711.5407999999998,9123.3856,367.32,367.32,872.8315999999999,288.0,707.433,3.1112,0.998,16.0094,1.0361999999999998,51.126799999999996,1.0122,0.95,0.993,288.57715430861725,44.188601696503305,280.5449987143224,0.0,12163742.061102076
1.138,3.0,38570.5662,2593.151,8764.1012,333.5776,333.5776,822.2332,288.0,688.5476,2.9154,0.998,14.981,1.0348,49.020399999999995,0.9296,0.95,0.994,288.57715430861725,45.96139109538749,282.031007751938,0.0,10473996.845361933
2.088,6.0,33646.812,2400.8653999999997,8366.3426,288.8472,288.8472,782.1272000000001,288.0,668.4018,2.6702000000000004,0.998,13.7238,1.0326,46.77419999999999,0.8402,0.95,0.994,288.57715430861725,48.70384295894723,292.90959478690735,0.0,8459415.41638263
3.144,9.0,27527.9504,2142.6042,7970.2614,234.51080000000002,234.51080000000002,732.9756,288.0,645.9762,2.3572,0.998,12.136599999999998,1.0295999999999998,40.3774,0.7134,0.95,0.994,288.57715430861725,53.22546676993557,310.95180722891564,0.0,6176528.461154574
4.161,12.0,20273.803600000003,1834.5765999999999,7671.481600000001,169.677,169.677,675.1740000000001,288.0,620.356,1.9759999999999998,0.998,10.2538,1.0257999999999998,31.6958,0.5416000000000001,0.95,0.994,288.57715430861725,60.50010727730207,341.6872469635628,0.0,3894930.4113120553
5.14,15.0,10046.363800000001,1507.3588000000002,7415.488399999999,75.7518,75.7518,597.7850000000001,288.0,591.469,1.4954,0.998,7.9854,1.0211999999999999,18.6248,0.28280000000000005,0.95,0.994,288.57715430861725,74.06880056102388,399.74923097499,0.0,1585820.9812965794
6.175,18.0,15944.857800000002,1702.3254000000002,7842.1248,123.68800000000002,123.68800000000002,661.496,288.0,616.3188,1.7756,0.998,9.4346,1.0234,22.5362,0.40120000000000006,0.95,0.994,288.57715430861725,65.32537680452802,372.5478711421491,0.0,2842443.5443239408
